user,item,rating,latitude:-16.648423,latitude:-22.981005,latitude:-23.584672,latitude:-6.181988,latitude:-6.218393,latitude:-6.231667,latitude:-6.28861,latitude:-6.590445,latitude:-6.886135,latitude:-7.967111,latitude:-8.703926,latitude:1.471085,latitude:19.715101,latitude:21.38316,latitude:21.646661,latitude:25.599823,latitude:25.672336,latitude:25.719701,latitude:26.11779,latitude:26.118321,latitude:28.077906,latitude:28.087397,latitude:29.52135,latitude:29.780723,latitude:3.056074,latitude:30.20719,latitude:30.282991,latitude:30.438314,latitude:30.464739,latitude:31.086685,latitude:32.274887,latitude:32.70888,latitude:32.748355,latitude:32.794529,latitude:32.858909,latitude:32.880959,latitude:32.949887,latitude:33.308949,latitude:33.310351,latitude:33.43423,latitude:33.45333,latitude:33.458822,latitude:33.540402,latitude:33.609123,latitude:33.645722,latitude:33.645785,latitude:33.659332,latitude:33.6775,latitude:33.765293,latitude:33.882582,latitude:33.88267,latitude:33.944302,latitude:33.997547,latitude:34.002457,latitude:34.014818,latitude:34.017092,latitude:34.025962,latitude:34.15065,latitude:34.259784,latitude:34.285279,latitude:34.750208,latitude:34.756957,latitude:34.785431,latitude:34.866884,latitude:35.043006,latitude:35.163652,latitude:35.200526,latitude:35.208823,latitude:35.470121,latitude:35.797581,latitude:35.803962,latitude:35.819609,latitude:36.022057,latitude:36.03413,latitude:36.053959,latitude:36.113263,latitude:36.131419,latitude:36.134809,latitude:36.333455,latitude:37.191777,latitude:37.333427,latitude:37.415597,latitude:37.583411,latitude:37.6833,latitude:37.733436,latitude:37.735616,latitude:37.752285,latitude:37.768587,latitude:37.77587,latitude:37.776643,latitude:37.784411,latitude:37.806606,latitude:37.808942,latitude:38.424042,latitude:38.669981,latitude:38.712327,latitude:38.891506,latitude:38.893371,latitude:38.894498,latitude:38.896319,latitude:38.927824,latitude:38.94815,latitude:38.976027,latitude:39.074155,latitude:39.075921,latitude:39.131164,latitude:39.169738,latitude:39.19174,latitude:39.192209,latitude:39.285809,latitude:39.49253,latitude:39.740614,latitude:39.771401,latitude:39.779055,latitude:39.816502,latitude:39.83768,latitude:39.853976,latitude:39.913688,latitude:39.916498,latitude:39.959191,latitude:39.988325,latitude:40.054602,latitude:40.170936,latitude:40.225987,latitude:40.254534,latitude:40.306689,latitude:40.415604,latitude:40.423028,latitude:40.471322,latitude:40.609753,latitude:40.645955,latitude:40.6617,latitude:40.668398,latitude:40.671427,latitude:40.67294,latitude:40.685704,latitude:40.692785,latitude:40.708523,latitude:40.7099,latitude:40.712278,latitude:40.715768,latitude:40.716495,latitude:40.718735,latitude:40.719411,latitude:40.719777,latitude:40.725959,latitude:40.728947,latitude:40.729265,latitude:40.730674,latitude:40.736852,latitude:40.7387,latitude:40.741964,latitude:40.742055,latitude:40.743428,latitude:40.743762,latitude:40.743914,latitude:40.745064,latitude:40.74516,latitude:40.745702,latitude:40.749527,latitude:40.750736,latitude:40.753005,latitude:40.7557,latitude:40.756988,latitude:40.762772,latitude:40.764433,latitude:40.76518,latitude:40.767543,latitude:40.772568,latitude:40.776815,latitude:40.777081,latitude:40.782604,latitude:40.78447,latitude:40.880177,latitude:40.883266,latitude:40.887104,latitude:40.951009,latitude:41.043087,latitude:41.100197,latitude:41.156165,latitude:41.311693,latitude:41.475789,latitude:41.563228,latitude:41.658754,latitude:41.822165,latitude:41.873268,latitude:41.8925,latitude:41.914445,latitude:41.925814,latitude:41.93427,latitude:41.964524,latitude:42.328993,latitude:42.334567,latitude:42.349535,latitude:42.354168,latitude:42.365647,latitude:42.366455,latitude:42.369591,latitude:42.370254,latitude:42.482476,latitude:42.872681,latitude:42.884979,latitude:42.972263,latitude:43.014525,latitude:43.045129,latitude:43.047186,latitude:43.053951,latitude:43.077086,latitude:43.325953,latitude:43.336351,latitude:43.612548,latitude:43.961137,latitude:44.069372,latitude:44.854317,latitude:44.918213,latitude:44.950039,latitude:44.97686,latitude:44.98186,latitude:45.032433,latitude:45.455412,latitude:45.458877,latitude:45.461803,latitude:45.470477,latitude:45.638929,latitude:45.753217,latitude:47.380833,latitude:47.381218,latitude:47.438923,latitude:47.441528,latitude:47.463394,latitude:47.501775,latitude:47.504077,latitude:47.6123,latitude:47.613856,latitude:48.579718,latitude:49.283424,latitude:49.901054,latitude:49.917781,latitude:51.457943,latitude:51.477157,latitude:51.5013,latitude:51.512259,latitude:51.540422,latitude:51.543968,latitude:51.643314,latitude:51.798134,latitude:52.89065,latitude:na,longitude:-0.037275,longitude:-0.096649,longitude:-0.132074,longitude:-0.175367,longitude:-0.360723,longitude:-1.114764,longitude:-101.902828,longitude:-104.742491,longitude:-104.872399,longitude:-105.08154,longitude:-106.744576,longitude:-111.74087,longitude:-111.818536,longitude:-111.873946,longitude:-111.933137,longitude:-111977,longitude:-112.071522,longitude:-112.074569,longitude:-112.09887,longitude:-115.156284,longitude:-115.175834,longitude:-115.176179,longitude:-117.12737,longitude:-117.155091,longitude:-117.234058,longitude:-117.242833,longitude:-118.315757,longitude:-118.38947,longitude:-118.408158,longitude:-118.43999,longitude:-118.484017,longitude:-118.49502,longitude:-118.775868,longitude:-121.232309,longitude:-121.673541,longitude:-121.713139,longitude:-121.993498,longitude:-122.029457,longitude:-122.078023,longitude:-122.252995,longitude:-122.302661,longitude:-122.345298,longitude:-122.394868,longitude:-122.408097,longitude:-122.408665,longitude:-122.415636,longitude:-122.418358,longitude:-122.421774,longitude:-122.427382,longitude:-122.434338,longitude:-122.471433,longitude:-122338,longitude:-123.114697,longitude:-155.106568,longitude:-157.927487,longitude:-157.938805,longitude:-3.656194,longitude:-43.19941,longitude:-46.655838,longitude:-49.257663,longitude:-70.5539,longitude:-70.610253,longitude:-71.040589,longitude:-71.052339,longitude:-71.074827,longitude:-71.077271,longitude:-71.089557,longitude:-71.117751,longitude:-71.121755,longitude:-71.213562,longitude:-71.392238,longitude:-72.390667,longitude:-72.926413,longitude:-73.22895,longitude:-73.594566,longitude:-73.681648,longitude:-73.699481,longitude:-73.787027,longitude:-73.796235,longitude:-73.81914,longitude:-73.851003,longitude:-73.861404,longitude:-73.87076,longitude:-73.950677,longitude:-73.954525,longitude:-73.973241,longitude:-73.973823,longitude:-73.977395,longitude:-73.977549,longitude:-73.978987,longitude:-73.980351,longitude:-73.9821,longitude:-73.982525,longitude:-73.983768,longitude:-73.984395,longitude:-73.98786,longitude:-73.9888,longitude:-73.988955,longitude:-73.989401,longitude:-73.990924,longitude:-73.991511,longitude:-73.992003,longitude:-73.992341,longitude:-73.992637,longitude:-73.993564,longitude:-73.9947,longitude:-74.001685,longitude:-74.001881,longitude:-74.003875,longitude:-74.004793,longitude:-74.00674,longitude:-74.0084,longitude:-74.008434,longitude:-74.019504,longitude:-74.029006,longitude:-74.042829,longitude:-74.12226,longitude:-74.154251,longitude:-74.173153,longitude:-74.193388,longitude:-74.2022,longitude:-74.242431,longitude:-74.266322,longitude:-74.552157,longitude:-74.893058,longitude:-75.06502,longitude:-75.069465,longitude:-75.148159,longitude:-75.253826,longitude:-75.540755,longitude:-76.137465,longitude:-76.356199,longitude:-76.505606,longitude:-76.61065,longitude:-76.785482,longitude:-76.90526,longitude:-77.005137,longitude:-77.032798,longitude:-77.033676,longitude:-77.070163,longitude:-77.155492,longitude:-77.155957,longitude:-77.160866,longitude:-77.792588,longitude:-78.506026,longitude:-78.623473,longitude:-78.780326,longitude:-78.819135,longitude:-79.078953,longitude:-79.544613,longitude:-79.961759,longitude:-80.030893,longitude:-80.170207,longitude:-80.256554,longitude:-80.279578,longitude:-80.349301,longitude:-80.372087,longitude:-80.625466,longitude:-80.627655,longitude:-80.648854,longitude:-80.82851,longitude:-80.85223,longitude:-80.935107,longitude:-80.964259,longitude:-81.038246,longitude:-81.389921,longitude:-81.688897,longitude:-81.97821,longitude:-82.294493,longitude:-82.355424,longitude:-82.428403,longitude:-82.898283,longitude:-82.998823,longitude:-83.041028,longitude:-83.263536,longitude:-83.648077,longitude:-84.235385,longitude:-84.249499,longitude:-84.249531,longitude:-84.286529,longitude:-84.312596,longitude:-84.516303,longitude:-84.86139,longitude:-85.554078,longitude:-85.65757,longitude:-85.684915,longitude:-86.067149,longitude:-86.171511,longitude:-86.636884,longitude:-86.636907,longitude:-86.669254,longitude:-86.697274,longitude:-87.6243,longitude:-87.624485,longitude:-87.758446,longitude:-87.900468,longitude:-87.910804,longitude:-88.740714,longitude:-89.429398,longitude:-89.704735,longitude:-90.583777,longitude:-92.270532,longitude:-92.287418,longitude:-92.326614,longitude:-92.822797,longitude:-92.93264,longitude:-93.087845,longitude:-93.242254,longitude:-93.257378,longitude:-93.277445,longitude:-95.623983,longitude:-96.800119,longitude:-97.091294,longitude:-97.572088,longitude:-97.758172,longitude:-98.48637,longitude:10.077951,longitude:10.885999,longitude:10.923607,longitude:101.58427,longitude:106.696343,longitude:106.769688,longitude:106.777807,longitude:106.80032,longitude:106.856382,longitude:107.618412,longitude:112.607478,longitude:115.176087,longitude:12.17011,longitude:12.902811,longitude:124.833687,longitude:17.293002,longitude:19.062735,longitude:5.256894,longitude:7.006107,longitude:7.216619,longitude:7.5098,longitude:7.746161,longitude:8.529457,longitude:8.531076,longitude:8.723661,longitude:8.819419,longitude:9.037457,longitude:9.136805,longitude:9.179696,longitude:9.199452,longitude:9.203574,longitude:na
774,h:6391,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12021,h:1032,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16925,h:568,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9889,h:302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5417,h:528,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3294,h:7918,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4544,h:9072,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5303,h:10622,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7462,h:1447,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
