fold,prec@1,prec@3,prec@5,prec@10,rec@1,rec@3,rec@5,rec@10,f1@1,f1@3,f1@5,f1@10,map@1,map@3,map@5,map@10,auc
1,0.26713303878252326,0.2124856815578464,0.19641629847815406,0.1718900343642611,0.051167978637144264,0.12700031783921203,0.19322587139399677,0.31592551314030387,0.08127314835658914,0.1631372127804604,0.18038652785478138,0.2067495249704528,0.051167978637144264,0.09248893111802643,0.1166352242794073,0.15183981806327623,0.7902254207002524
2,0.23433971526755035,0.21397479954180978,0.19867943053510062,0.16385616102110948,0.04112586000297529,0.12233858564906959,0.18171557413928324,0.297372075287659,0.0660792120639511,0.1572353352949443,0.17528892995729567,0.19700003362917085,0.04112586000297529,0.08491633868480225,0.10866373735646688,0.14112568128122205,0.7803825042413032
