fold,prec@1,prec@3,prec@5,prec@10,rec@1,rec@3,rec@5,rec@10,f1@1,f1@3,f1@5,f1@10,map@1,map@3,map@5,map@10,auc
1,0.0896416298478154,0.11607756504663717,0.12430535100638192,0.09363524791359845,0.01675059433649169,0.052677488258844246,0.09440996602748201,0.15669121132540528,0.02655447954459011,0.07848789302442959,0.0987080624980968,0.10835862606755953,0.01675059433649169,0.03929265919633838,0.05331252980722908,0.06678847461462913,0.6829319996121896
2,0.08006872852233676,0.11981672394043526,0.1249386352479136,0.09893225331369658,0.014353195552659874,0.06327077771968619,0.10580809803181226,0.17246586084536203,0.021873609928375715,0.082961253057812,0.10170343847833269,0.11453156668001342,0.014353195552659874,0.04216086589134649,0.05714297372164874,0.0734065822826293,0.6868027675240106
